date,open,high,low,close,adj_close,volume
,META,META,META,META,META,META
2012-07-17,28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,27.936737060546875,30438600
2012-07-18,28.309999465942383,29.290000915527344,28.149999618530273,29.110000610351562,28.951173782348633,16841800
2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,28.841772079467773,13685100
2012-07-20,29.0,29.469999313354492,28.719999313354492,28.760000228881836,28.60308265686035,11869100
2012-07-23,28.1200008392334,29.0,28.010000228881836,28.75,28.593135833740234,12390700
2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,28.29477310180664,11539800
2012-07-25,28.389999389648438,29.489999771118164,28.079999923706055,29.34000015258789,29.179916381835938,17230200
2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,26.703502655029297,64597400
2012-07-27,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,23.58063507080078,123102300
2012-07-30,24.0,24.040000915527344,23.030000686645508,23.149999618530273,23.02368927001953,29285900
2012-07-31,23.3700008392334,23.3700008392334,21.610000610351562,21.709999084472656,21.5915470123291,56179400
2012-08-01,21.5,21.579999923706055,20.84000015258789,20.8799991607666,20.766075134277344,44604400
2012-08-02,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,19.930660247802734,56374500
2012-08-03,20.360000610351562,22.15999984741211,19.899999618530273,21.09000015258789,20.974933624267578,80647000
2012-08-06,21.389999389648438,22.149999618530273,21.299999237060547,21.920000076293945,21.800403594970703,27778900
2012-08-07,22.200000762939453,22.450000762939453,20.5,20.719999313354492,20.606948852539062,36782900
2012-08-08,20.709999084472656,21.149999618530273,20.219999313354492,20.719999313354492,20.606948852539062,29537400
2012-08-09,20.75,21.170000076293945,20.610000610351562,21.010000228881836,20.895366668701172,15610700
2012-08-10,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,21.691003799438477,25794700
2012-08-13,22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,21.482145309448242,24973100
2012-08-14,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.268802642822266,39308800
2012-08-15,20.639999389648438,21.40999984741211,20.399999618530273,21.200000762939453,21.08432960510254,47861100
2012-08-16,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,19.76158905029297,157565300
2012-08-17,20.010000228881836,20.079999923706055,19.0,19.049999237060547,18.94605827331543,129293400
2012-08-20,19.049999237060547,20.1299991607666,18.75,20.010000228881836,19.900821685791016,101186600
2012-08-21,19.579999923706055,19.979999542236328,19.09000015258789,19.15999984741211,19.055458068847656,70640600
2012-08-22,19.360000610351562,19.530000686645508,18.959999084472656,19.440000534057617,19.333934783935547,49892200
2012-08-23,19.5,19.729999542236328,19.360000610351562,19.440000534057617,19.333934783935547,32813700
2012-08-24,19.520000457763672,19.68000030517578,19.25,19.40999984741211,19.304096221923828,29622200
2012-08-27,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530273,19.045515060424805,20704000
2012-08-28,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,19.234477996826172,25417000
2012-08-29,19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,18.995786666870117,16124700
2012-08-30,19.270000457763672,19.450000762939453,19.059999465942383,19.09000015258789,18.985843658447266,30647500
2012-08-31,18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942383,17.961462020874023,58764200
2012-09-04,18.079999923706055,18.270000457763672,17.549999237060547,17.729999542236328,17.633262634277344,46622400
2012-09-05,18.270000457763672,18.75,18.18000030517578,18.579999923706055,18.478626251220703,60781800
2012-09-06,18.739999771118164,19.260000228881836,18.719999313354492,18.959999084472656,18.856550216674805,46066500
2012-09-07,19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,18.876441955566406,36371700
2012-09-10,19.059999465942383,19.200000762939453,18.549999237060547,18.809999465942383,18.707368850708008,24797800
2012-09-11,18.920000076293945,19.579999923706055,18.850000381469727,19.43000030517578,19.323989868164062,50508200
2012-09-12,20.760000228881836,21.15999984741211,20.280000686645508,20.93000030517578,20.81580352783203,121584000
2012-09-13,20.959999084472656,21.479999542236328,20.610000610351562,20.709999084472656,20.597000122070312,65041600
2012-09-14,21.1299991607666,22.079999923706055,20.899999618530273,22.0,21.879962921142578,72819800
2012-09-17,22.670000076293945,22.75,21.5,21.520000457763672,21.402584075927734,50667600
2012-09-18,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,21.75067901611328,36760500
2012-09-19,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,23.162925720214844,78782800
2012-09-20,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,22.466747283935547,57248900
2012-09-21,22.969999313354492,23.239999771118164,22.600000381469727,22.860000610351562,22.735271453857422,51218100
2012-09-24,21.780000686645508,21.979999542236328,20.360000610351562,20.790000915527344,20.67656898498535,79106500
2012-09-25,21.200000762939453,21.209999084472656,20.219999313354492,20.280000686645508,20.169349670410156,46291700
2012-09-26,20.149999618530273,20.780000686645508,19.799999237060547,20.6200008392334,20.507495880126953,38271900
2012-09-27,20.989999771118164,21.0,20.15999984741211,20.31999969482422,20.209129333496094,30215900
2012-09-28,20.56999969482422,21.950000762939453,20.5,21.65999984741211,21.541820526123047,65486000
2012-10-01,22.079999923706055,22.59000015258789,21.729999542236328,21.989999771118164,21.870019912719727,51262700
2012-10-02,22.079999923706055,22.489999771118164,21.81999969482422,22.270000457763672,22.14849281311035,29341400
2012-10-03,22.299999237060547,22.489999771118164,21.799999237060547,21.829999923706055,21.710893630981445,32000100
2012-10-04,22.31999969482422,22.399999618530273,21.40999984741211,21.950000762939453,21.830236434936523,46892100
2012-10-05,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,20.795909881591797,40529300
2012-10-08,20.399999618530273,20.75,20.15999984741211,20.399999618530273,20.288692474365234,32236700
2012-10-09,20.389999389648438,20.549999237060547,19.969999313354492,20.229999542236328,20.11962127685547,27161800
2012-10-10,19.93000030517578,19.940000534057617,19.450000762939453,19.639999389648438,19.532840728759766,39321800
2012-10-11,19.8799991607666,19.959999084472656,19.610000610351562,19.75,19.642240524291992,21817300
2012-10-12,19.75,19.799999237060547,19.479999542236328,19.520000457763672,19.413497924804688,18809400
2012-10-15,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,19.413497924804688,20189700
2012-10-16,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,19.373714447021484,21834700
2012-10-17,19.5,20.479999542236328,19.3700008392334,19.8799991607666,19.77153205871582,44074500
2012-10-18,19.700000762939453,19.790000915527344,18.889999389648438,18.979999542236328,18.876441955566406,52157400
2012-10-19,19.0,19.059999465942383,18.799999237060547,19.0,18.896333694458008,34835000
2012-10-22,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,19.214590072631836,32447300
2012-10-23,19.25,19.799999237060547,19.100000381469727,19.5,19.393604278564453,78381200
2012-10-24,24.1299991607666,24.25,22.850000381469727,23.229999542236328,23.103256225585938,228949900
2012-10-25,23.290000915527344,23.309999465942383,22.469999313354492,22.559999465942383,22.436908721923828,76142000
2012-10-26,22.399999618530273,22.8799991607666,21.8799991607666,21.940000534057617,21.820295333862305,73175800
2012-10-31,20.81999969482422,21.5,20.729999542236328,21.110000610351562,20.994821548461914,99378200
2012-11-01,21.079999923706055,21.440000534057617,21.010000228881836,21.209999084472656,21.094274520874023,37713900
2012-11-02,21.260000228881836,21.690000534057617,21.06999969482422,21.18000030517578,21.064441680908203,38344400
2012-11-05,21.100000381469727,21.479999542236328,20.920000076293945,21.25,21.134056091308594,31806700
2012-11-06,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,21.054492950439453,29062700
2012-11-07,20.850000381469727,20.950000762939453,20.3700008392334,20.469999313354492,20.358312606811523,33396800
2012-11-08,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,19.880929946899414,34254600
2012-11-09,19.959999084472656,20.0,19.1299991607666,19.209999084472656,19.105186462402344,42295500
2012-11-12,19.149999618530273,20.170000076293945,18.8700008392334,20.06999969482422,19.960494995117188,67349200
2012-11-13,19.610000610351562,20.110000610351562,19.559999465942383,19.860000610351562,19.75164222717285,71775100
2012-11-14,20.100000381469727,22.5,19.93000030517578,22.360000610351562,22.238000869750977,229751000
2012-11-15,22.34000015258789,22.5,21.649999618530273,22.170000076293945,22.049036026000977,78857700
2012-11-16,22.25,23.93000030517578,22.18000030517578,23.559999465942383,23.431453704833984,107182200
2012-11-19,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,22.794946670532227,85021300
2012-11-20,22.729999542236328,23.899999618530273,22.700000762939453,23.100000381469727,22.97396469116211,46655300
2012-11-21,23.219999313354492,24.530000686645508,23.049999237060547,24.31999969482422,24.187307357788086,89862400
2012-11-23,24.579999923706055,24.68000030517578,23.8799991607666,24.0,23.869050979614258,29520900
2012-11-26,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,25.7984676361084,123865000
2012-11-27,26.040000915527344,26.5,25.459999084472656,26.149999618530273,26.007320404052734,85760600
2012-11-28,25.940000534057617,26.489999771118164,25.75,26.360000610351562,26.216176986694336,49205600
2012-11-29,26.5,27.520000457763672,26.15999984741211,27.31999969482422,27.17093849182129,88759700
2012-11-30,27.260000228881836,28.0,26.760000228881836,28.0,27.847227096557617,127049600
2012-12-03,28.0,28.8799991607666,26.979999542236328,27.040000915527344,26.892467498779297,123526100
2012-12-04,27.059999465942383,27.760000228881836,26.68000030517578,27.459999084472656,27.31017303466797,72869200
2012-12-05,27.75,27.899999618530273,27.260000228881836,27.709999084472656,27.558807373046875,58976300
2012-12-06,27.68000030517578,27.75,26.81999969482422,26.969999313354492,26.822851181030273,46001500
2012-12-07,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,27.340009689331055,51751900
2012-12-10,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,27.688100814819336,50608500
2012-12-11,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,27.82733917236328,77099100
2012-12-12,28.0,28.139999389648438,27.3700008392334,27.579999923706055,27.429521560668945,46704200
2012-12-13,27.59000015258789,28.75,27.43000030517578,28.239999771118164,28.085918426513672,81051600
2012-12-14,28.18000030517578,28.329999923706055,26.760000228881836,26.809999465942383,26.663721084594727,91631600
2012-12-17,26.770000457763672,27.0,26.31999969482422,26.75,26.604047775268555,57742500
2012-12-18,26.959999084472656,27.90999984741211,26.899999618530273,27.709999084472656,27.558807373046875,60512900
2012-12-19,27.829999923706055,28.219999313354492,26.950000762939453,27.40999984741211,27.260446548461914,61390300
2012-12-20,27.489999771118164,27.600000381469727,27.1299991607666,27.360000610351562,27.210718154907227,35574800
2012-12-21,26.65999984741211,27.010000228881836,26.1200008392334,26.260000228881836,26.116722106933594,54555200
2012-12-24,26.5,26.959999084472656,26.200000762939453,26.93000030517578,26.78306770324707,28230100
2012-12-26,27.030000686645508,27.18000030517578,26.3799991607666,26.510000228881836,26.365358352661133,33175400
2012-12-27,26.549999237060547,26.799999237060547,25.520000457763672,26.049999237060547,25.90786361694336,43481700
2012-12-28,25.479999542236328,26.110000610351562,25.149999618530273,25.90999984741211,25.768630981445312,56574800
2012-12-31,26.200000762939453,26.989999771118164,26.110000610351562,26.6200008392334,26.47475814819336,60374500
2013-01-02,27.440000534057617,28.18000030517578,27.420000076293945,28.0,27.847227096557617,69846400
2013-01-03,27.8799991607666,28.469999313354492,27.59000015258789,27.770000457763672,27.61848258972168,63140600
2013-01-04,28.010000228881836,28.93000030517578,27.829999923706055,28.760000228881836,28.60308265686035,72715400
2013-01-07,28.690000534057617,29.790000915527344,28.649999618530273,29.420000076293945,29.25948143005371,83781800
2013-01-08,29.510000228881836,29.600000381469727,28.860000610351562,29.059999465942383,28.90144157409668,45871300
2013-01-09,29.670000076293945,30.600000381469727,29.489999771118164,30.59000015258789,30.423097610473633,104787700
2013-01-10,30.600000381469727,31.450000762939453,30.280000686645508,31.299999237060547,31.129220962524414,95316400
2013-01-11,31.280000686645508,31.959999084472656,31.100000381469727,31.719999313354492,31.546932220458984,89598000
2013-01-14,32.08000183105469,32.209999084472656,30.6200008392334,30.950000762939453,30.7811336517334,98892800
2013-01-15,30.639999389648438,31.709999084472656,29.8799991607666,30.100000381469727,29.93577003479004,173242600
2013-01-16,30.209999084472656,30.350000381469727,29.530000686645508,29.850000381469727,29.6871337890625,75332700
2013-01-17,30.079999923706055,30.420000076293945,30.030000686645508,30.139999389648438,29.975549697875977,40256700
2013-01-18,30.309999465942383,30.440000534057617,29.270000457763672,29.65999984741211,29.498170852661133,49631500
2013-01-22,29.75,30.889999389648438,29.739999771118164,30.729999542236328,30.562332153320312,55243300
2013-01-23,31.100000381469727,31.5,30.799999237060547,30.81999969482422,30.65184211730957,48899800
2013-01-24,31.270000457763672,31.489999771118164,30.809999465942383,31.079999923706055,30.910423278808594,43845100
2013-01-25,31.40999984741211,31.93000030517578,31.1299991607666,31.540000915527344,31.36791229248047,54363600
2013-01-28,31.8799991607666,32.5099983215332,31.809999465942383,32.470001220703125,32.292842864990234,59682500
2013-01-29,32.0,32.06999969482422,30.709999084472656,30.790000915527344,30.622007369995117,72976500
2013-01-30,30.979999542236328,31.489999771118164,30.8799991607666,31.239999771118164,31.069547653198242,87682100
2013-01-31,29.149999618530273,31.469999313354492,28.739999771118164,30.979999542236328,30.81096839904785,190744900
2013-02-01,31.010000228881836,31.020000457763672,29.6299991607666,29.729999542236328,29.56778907775879,85856700
2013-02-04,29.059999465942383,29.200000762939453,28.010000228881836,28.110000610351562,27.956628799438477,92362200
2013-02-05,28.260000228881836,28.959999084472656,28.040000915527344,28.639999389648438,28.483734130859375,47948200
2013-02-06,28.739999771118164,29.290000915527344,28.65999984741211,29.049999237060547,28.891498565673828,38375900
2013-02-07,29.110000610351562,29.149999618530273,28.270000457763672,28.649999618530273,28.493680953979492,34540100
2013-02-08,28.889999389648438,29.170000076293945,28.510000228881836,28.549999237060547,28.39422607421875,37708800
2013-02-11,28.610000610351562,28.68000030517578,28.040000915527344,28.260000228881836,28.105812072753906,37361800
2013-02-12,27.670000076293945,28.15999984741211,27.100000381469727,27.3700008392334,27.220666885375977,93498700
2013-02-13,27.360000610351562,28.31999969482422,27.309999465942383,27.90999984741211,27.757719039916992,50164000
2013-02-14,28.020000457763672,28.6299991607666,28.010000228881836,28.5,28.344499588012695,35615800
2013-02-15,28.520000457763672,28.75,28.09000015258789,28.31999969482422,28.165483474731445,33109300
2013-02-19,28.229999542236328,29.079999923706055,28.1200008392334,28.93000030517578,28.772151947021484,49396400
2013-02-20,28.920000076293945,29.049999237060547,28.329999923706055,28.459999084472656,28.304719924926758,42098200
2013-02-21,28.280000686645508,28.549999237060547,27.149999618530273,27.280000686645508,27.13115692138672,49642300
2013-02-22,27.6200008392334,27.6299991607666,26.81999969482422,27.1299991607666,26.981975555419922,36350200
2013-02-25,27.15999984741211,27.639999389648438,27.149999618530273,27.270000457763672,27.1212100982666,34652000
2013-02-26,27.360000610351562,27.459999084472656,26.700000762939453,27.389999389648438,27.240554809570312,31611700
2013-02-27,27.34000015258789,27.34000015258789,26.6299991607666,26.8700008392334,26.72339630126953,44319700
2013-02-28,26.84000015258789,27.299999237060547,26.34000015258789,27.25,27.101318359375,83027800
2013-03-01,27.049999237060547,28.1200008392334,26.809999465942383,27.780000686645508,27.62843132019043,54064800
2013-03-04,27.760000228881836,28.059999465942383,27.440000534057617,27.719999313354492,27.568756103515625,32400700
2013-03-05,27.8799991607666,28.18000030517578,27.209999084472656,27.520000457763672,27.369848251342773,40622200
2013-03-06,28.100000381469727,28.1299991607666,27.350000381469727,27.450000762939453,27.300230026245117,33532600
2013-03-07,27.56999969482422,28.68000030517578,27.469999313354492,28.579999923706055,28.424062728881836,74540200
2013-03-08,28.43000030517578,28.469999313354492,27.729999542236328,27.959999084472656,27.807445526123047,44198900
2013-03-11,28.010000228881836,28.639999389648438,27.829999923706055,28.139999389648438,27.986461639404297,35642100
2013-03-12,28.100000381469727,28.31999969482422,27.600000381469727,27.829999923706055,27.678157806396484,27569600
2013-03-13,27.6200008392334,27.649999618530273,26.920000076293945,27.079999923706055,26.932249069213867,39619500
2013-03-14,27.100000381469727,27.43000030517578,26.829999923706055,27.040000915527344,26.892467498779297,27646400
2013-03-15,27.030000686645508,27.059999465942383,26.559999465942383,26.649999618530273,26.504592895507812,31597400
2013-03-18,26.3700008392334,26.790000915527344,25.780000686645508,26.489999771118164,26.34546661376953,26653700
2013-03-19,26.530000686645508,26.899999618530273,26.209999084472656,26.549999237060547,26.405136108398438,25254200
2013-03-20,26.68000030517578,26.690000534057617,25.780000686645508,25.860000610351562,25.71890640258789,44006500
2013-03-21,25.65999984741211,26.110000610351562,25.559999465942383,25.739999771118164,25.599559783935547,24336100
2013-03-22,25.799999237060547,26.010000228881836,25.6299991607666,25.729999542236328,25.589614868164062,18456300
2013-03-25,25.75,25.799999237060547,25.079999923706055,25.1299991607666,24.99288558959961,39199000
2013-03-26,25.079999923706055,25.479999542236328,25.030000686645508,25.209999084472656,25.072450637817383,26957200
2013-03-27,25.0,26.280000686645508,24.719999313354492,26.09000015258789,25.947649002075195,52297400
2013-03-28,26.09000015258789,26.170000076293945,25.520000457763672,25.579999923706055,25.440433502197266,28585700
2013-04-01,25.6299991607666,25.889999389648438,25.280000686645508,25.530000686645508,25.390705108642578,22249300
2013-04-02,25.770000457763672,26.1200008392334,25.299999237060547,25.420000076293945,25.28130531311035,35153300
2013-04-03,25.829999923706055,26.389999389648438,25.700000762939453,26.25,26.106775283813477,48195200
2013-04-04,26.6200008392334,27.229999542236328,26.110000610351562,27.06999969482422,26.92230224609375,82016800
2013-04-05,26.860000610351562,27.799999237060547,26.610000610351562,27.389999389648438,27.240554809570312,64566600
2013-04-08,27.190000534057617,27.200000762939453,26.6299991607666,26.850000381469727,26.703502655029297,27256000
2013-04-09,26.579999923706055,26.889999389648438,26.420000076293945,26.59000015258789,26.444917678833008,21311100
2013-04-10,27.010000228881836,27.84000015258789,26.899999618530273,27.56999969482422,27.419572830200195,45949400
2013-04-11,27.479999542236328,28.100000381469727,27.25,28.020000457763672,27.86712074279785,33368500
2013-04-12,28.0,28.0,27.239999771118164,27.399999618530273,27.25050163269043,28697400
2013-04-15,27.15999984741211,27.479999542236328,26.360000610351562,26.520000457763672,26.37530517578125,30275400
2013-04-16,26.809999465942383,27.110000610351562,26.399999618530273,26.920000076293945,26.773122787475586,27365900
2013-04-17,26.649999618530273,27.200000762939453,26.389999389648438,26.6299991607666,26.484704971313477,26440600
2013-04-18,26.81999969482422,26.81999969482422,25.149999618530273,25.690000534057617,25.549833297729492,39059000
2013-04-19,25.6200008392334,25.959999084472656,25.329999923706055,25.729999542236328,25.589614868164062,20380900
2013-04-22,25.809999465942383,26.360000610351562,25.700000762939453,25.969999313354492,25.828304290771484,25687600
2013-04-23,26.219999313354492,26.329999923706055,25.770000457763672,25.979999542236328,25.83824920654297,25191500
2013-04-24,25.93000030517578,26.399999618530273,25.799999237060547,26.110000610351562,25.967540740966797,19729900
2013-04-25,26.06999969482422,26.399999618530273,26.0,26.139999389648438,25.99737548828125,17150000
2013-04-26,26.600000381469727,27.6200008392334,26.600000381469727,26.850000381469727,26.703502655029297,33018000
2013-04-29,27.15999984741211,27.40999984741211,26.860000610351562,26.979999542236328,26.832794189453125,29201100
2013-04-30,27.1299991607666,27.850000381469727,27.010000228881836,27.770000457763672,27.61848258972168,36245700
2013-05-01,27.850000381469727,27.920000076293945,27.309999465942383,27.43000030517578,27.28034019470215,64567600
2013-05-02,28.010000228881836,29.020000457763672,27.979999542236328,28.969999313354492,28.811933517456055,104257000
2013-05-03,29.040000915527344,29.06999969482422,28.149999618530273,28.309999465942383,28.155536651611328,58506400
2013-05-06,28.329999923706055,28.459999084472656,27.479999542236328,27.56999969482422,27.419572830200195,43939400
2013-05-07,27.549999237060547,27.850000381469727,26.850000381469727,26.889999389648438,26.743284225463867,41259100
2013-05-08,26.8799991607666,27.299999237060547,26.649999618530273,27.1200008392334,26.972030639648438,34654900
2013-05-09,27.079999923706055,27.549999237060547,26.850000381469727,27.040000915527344,26.892467498779297,33457200
2013-05-10,27.139999389648438,27.299999237060547,26.56999969482422,26.68000030517578,26.53443145751953,30847100
2013-05-13,26.600000381469727,27.329999923706055,26.530000686645508,26.81999969482422,26.673667907714844,29068800
2013-05-14,26.889999389648438,27.280000686645508,26.81999969482422,27.06999969482422,26.92230224609375,24930300
2013-05-15,26.920000076293945,26.989999771118164,26.399999618530273,26.600000381469727,26.454866409301758,30299800
2013-05-16,26.479999542236328,26.549999237060547,25.899999618530273,26.1299991607666,25.987430572509766,35499100
2013-05-17,26.399999618530273,26.600000381469727,26.200000762939453,26.25,26.106775283813477,29462700
2013-05-20,26.18000030517578,26.190000534057617,25.690000534057617,25.760000228881836,25.619449615478516,42402900
2013-05-21,25.8700008392334,26.079999923706055,25.59000015258789,25.65999984741211,25.519996643066406,26261300
2013-05-22,25.649999618530273,25.850000381469727,24.920000076293945,25.15999984741211,25.022722244262695,45314500
2013-05-23,24.799999237060547,25.530000686645508,24.770000457763672,25.059999465942383,24.923269271850586,37663100
2013-05-24,24.969999313354492,24.969999313354492,24.079999923706055,24.309999465942383,24.17736053466797,58727900
2013-05-28,24.540000915527344,24.540000915527344,23.920000076293945,24.100000381469727,23.968505859375,50079700
2013-05-29,23.790000915527344,23.809999465942383,23.260000228881836,23.31999969482422,23.19276237487793,64237800
2013-05-30,24.1299991607666,24.780000686645508,23.93000030517578,24.549999237060547,24.41604995727539,60733200
2013-05-31,24.6299991607666,24.950000762939453,24.270000457763672,24.350000381469727,24.21714210510254,35925000
2013-06-03,24.270000457763672,24.31999969482422,23.709999084472656,23.850000381469727,23.719871520996094,35733800
2013-06-04,23.889999389648438,23.93000030517578,23.31999969482422,23.520000457763672,23.391672134399414,34760800
2013-06-05,23.350000381469727,23.709999084472656,22.790000915527344,22.899999618530273,22.775054931640625,53819700
2013-06-06,22.989999771118164,23.09000015258789,22.670000076293945,22.969999313354492,22.84467315673828,31260700
2013-06-07,23.030000686645508,23.399999618530273,22.860000610351562,23.290000915527344,23.162925720214844,38699200
2013-06-10,24.059999465942383,24.600000381469727,23.989999771118164,24.329999923706055,24.197254180908203,58393000
2013-06-11,24.030000686645508,24.350000381469727,24.0,24.030000686645508,23.898889541625977,29885900
2013-06-12,24.15999984741211,24.260000228881836,23.579999923706055,23.770000457763672,23.640308380126953,26445800
2013-06-13,23.719999313354492,23.829999923706055,23.270000457763672,23.729999542236328,23.600526809692383,31189300
2013-06-14,23.559999465942383,23.889999389648438,23.260000228881836,23.6299991607666,23.501070022583008,30677100
2013-06-17,23.90999984741211,24.25,23.75,24.020000457763672,23.88894271850586,33664500
2013-06-18,24.09000015258789,24.690000534057617,24.079999923706055,24.209999084472656,24.077905654907227,36709100
2013-06-19,24.200000762939453,25.190000534057617,24.100000381469727,24.309999465942383,24.17736053466797,31790600
2013-06-20,24.280000686645508,24.75,23.649999618530273,23.899999618530273,23.76959991455078,42765600
2013-06-21,24.59000015258789,24.700000762939453,24.049999237060547,24.530000686645508,24.396163940429688,45833900
2013-06-24,23.950000762939453,24.110000610351562,23.3799991607666,23.940000534057617,23.80937957763672,40626000
2013-06-25,24.139999389648438,24.43000030517578,24.040000915527344,24.25,24.117691040039062,24713200
2013-06-26,24.510000228881836,24.649999618530273,23.989999771118164,24.15999984741211,24.028181076049805,29890300
2013-06-27,24.239999771118164,24.84000015258789,24.209999084472656,24.65999984741211,24.52545166015625,34694100
2013-06-28,24.68000030517578,24.979999542236328,24.420000076293945,24.8799991607666,24.744253158569336,96778900
